,고시원 이름,평수,총 방 갯수,총 욕실 갯수,주차 공간,보증금,월 임대료,관리비,매물 총액,인근 지하철,인근 대학교
2353,서울 송파구 오금로,302 , 40 개, 19 개,불가 대,6000 만원, 484 , 120 ,2억1천,-선택사항- ,-선택사항-     
2354,서울 동작구 노량진동,356.62 , 48 개, 48 개,불가 대,9000 만원, 630 , 없음 ,3억,-선택사항- ,-선택사항-     
2355,서울 송파구 백제고분로,312.73 , 30 개, 30 개,불가 대,5000 만원, 400 , 없음 ,3억2천,-선택사항- ,-선택사항-     
2356,서울 종로구 관훈동,282 , 32 개, 32 개,불가 대,6000 만원, 368 , 32 ,2억8천,-선택사항- ,-선택사항-     
2357,서울 송파구 송이로,391.22 , 36 개, 36 개,불가 대,5000 만원, 470 , 10 ,3억2천,-선택사항- ,-선택사항-     
2358,서울 서초구 00동,417 ,  개,  개,00 대, 만원, 680 , 00 ,2억5천,-선택사항- ,-선택사항-     
2359,서울 강서구 00동,50평 ,  개,  개,00 대,2000 만원, 100 , 00 ,5500,-선택사항- ,-선택사항-     
2360,서울 광진구 00동,264 , 36 개, 2 개,00 대,2500 만원, 300 , 무 ,7000,-선택사항- ,-선택사항-     
2361,서울 구로구 00동,390 , 39 개,  개,00 대,5000 만원, 430 , 00 ,19000,-선택사항- ,-선택사항-     
2362,서울 동작구 00동,400 , 45 개,  개,00 대,6000 만원, 420 , 00 ,16000,-선택사항- ,-선택사항-     
2363,서울 종로구 00동,420 , 38 개,  개,00 대,5000 만원, 450 , 00 ,28000,-선택사항- ,-선택사항-     
2364,서울 강서구 00동,400 , 42 개,  개,00 대,3000 만원, 350 , 00 ,13000,-선택사항- ,-선택사항-     
2365,서울 강동구 00동,360 , 33 개,  개,1 대,5000 만원, 260 , 00 ,17000,-선택사항- ,-선택사항-     
2366,서울 서초구 00동,600 , 50 개, 27 개,3 대,8500 만원, 520 , 00 ,2억3천,-선택사항- ,-선택사항-     
2367,서울 중구 00동,300 , 29 개, 29 개,00 대,5천 만원, 380 , 00 ,2억,-선택사항- ,-선택사항-     
2368,서울 중구 00동,450 , 40 개, 4 개,3 대,3천300 만원, 340 , 없음 ,8000,-선택사항- ,-선택사항-     
2369,서울 강동구 00동,264 , 26 개, 26 개,00 대,5천 만원, 200 , 00 ,1억5천,-선택사항- ,-선택사항-     
2370,서울 종로구 00동,700 , 57 개, 41 개,5 대,9000 만원, 580 , 00 ,2억,-선택사항- ,-선택사항-     
2371,서울 서대문구 00동,238.78 , 36 개, 38 개,없음 대,3000 만원, 450 , 없음 ,21000,-선택사항- ,-선택사항-     
2372,서울 송파구 00동,286.8 , 35 개, 18 개,없음 대,9000 만원, 400 , 없음 ,19000,-선택사항- ,-선택사항-     
2373,서울 중구 장충동,345 , 40 개, 21 개,0대 대,5000 만원, 360 , 없음 ,17000,-선택사항- ,-선택사항-     
2374,서울 서대문구 00동,350 , 32 개, 32 개,00 대,4000 만원, 450 , 없음 ,27000,-선택사항- ,-선택사항-     
2375,서울 중구 을지로,360 , 28 개, 28 개,없음 대,4500 만원, 340 , 없음 ,17000,-선택사항- ,-선택사항-     
2376,서울 성북구 00동,370 , 35 개, 35 개,00 대,5500 만원, 500 , 없음 ,30000,-선택사항- ,-선택사항-     
2377,서울 노원구 00동,397.11 , 67 개, 3 개,없음 대,7000 만원, 450 , 110 ,12000,-선택사항- ,-선택사항-     
2378,서울 마포구 00동,181 , 29 개, 2 개,1 대,5000 만원, 300 , 00 ,12000,-선택사항- ,-선택사항-     
2379,서울 동대문구 회기동,350 , 39 개, 15 개,1 대,4000 만원, 360 , 별도 ,12000,-선택사항- ,-선택사항-     
2380,서울 송파구 석촌동,400 , 36 개, 20 개,1 대,9000 만원, 450 , 별도 ,17000,-선택사항- ,-선택사항-     
2381,서울 서대문구 00동,120 , 42 개,  개,00 대,5000 만원, 450 , 00 ,28000,-선택사항- ,-선택사항-     
2382,서울 강남구 00동,100 , 33 개,  개,00 대,7000 만원, 600 , 00 ,24000,-선택사항- ,-선택사항-     
2383,서울 동작구 00동,684.3 , 58 개, 58 개,2대 대, 만원, 800 , 없음 ,34000,-선택사항- ,-선택사항-     
2384,서울 관악구 봉천동,450 , 49 개, 48 개,0대 대,8000 만원, 650 , 별도 ,48000,-선택사항- ,-선택사항-     
2385,서울 강동구 성내동,235.04 , 24 개, 24 개,00 대,4천5백 만원, 132 , 무 ,1억6천5백,-선택사항- ,-선택사항-     
2386,서울 서초구 서초동,404.23 , 50 개, 27 개,00 대,8천5백 만원, 520 , 별도 ,2억3천,-선택사항- ,-선택사항-     
2387,서울 노원구 00동,300 , 36 개,  개,00 대,6천 만원, 300 , 00 ,6천,-선택사항- ,-선택사항-     
2388,서울 성북구 안암동,423.14 , 38 개, 36 개,00 대,4천 만원, 480 , 무 ,2억9천,-선택사항- ,-선택사항-     
2389,서울 노원구 00동,387.6 ,  개,  개,00 대, 만원, 418 , 00 ,합,-선택사항- ,-선택사항-     
2390,서울 동작구 00동,275.94 , 35 개, 10 개,00 대,3천 만원, 225 , 00 ,1억5천만,-선택사항- ,-선택사항-     
2391,서울 서대문구 00,400 , 41 개, 30 개,00 대,8000 만원, 600 , 별도 ,2억5천,-선택사항- ,-선택사항-     
2392,서울 동작구 00동,300 , 45 개,  개,00 대,10000 만원, 300 , 00 ,28000,-선택사항- ,-선택사항-     
2393,서울 노원구 00,449.77 , 42 개, 42 개,2 대,5000 만원, 475 , 별도 ,14억,-선택사항- ,-선택사항-     
2394,서울 동대문구 00동,535 , 60 개,  개,00 대, 만원, 738 , 170 ,1억5천,-선택사항- ,-선택사항-     
2395,서울 관악구 00동,310 , 38 개,  개,00 대,6000 만원, 430 , 00 ,21000,-선택사항- ,-선택사항-     
2396,서울 구로구 00동,263.56 ,  개,  개,00 대, 만원, 400 , 00 ,합,-선택사항- ,-선택사항-     
2397,서울 강동구 00동,350 , 36 개,  개,00 대,5000 만원, 605 , 00 ,31000,-선택사항- ,-선택사항-     
2398,서울 종로구 00동,490 , 50 개,  개,00 대,30 만원, 650 , 00 ,3억3천,-선택사항- ,-선택사항-     
2399,서울 동작구 노량진동,172.62 , 44 개, 44 개,X 대,6천 만원, 660 , 없음 ,3억8천,-선택사항- ,-선택사항-     
2400,서울 강동구 00동,250 , 33 개,  개,00 대,2500 만원, 220 , 00 ,9500,-선택사항- ,-선택사항-     
2401,서울 강동구 00동,240 , 29 개,  개,00 대,3000 만원, 264 , 00 ,16000,-선택사항- ,-선택사항-     
2402,서울 종로구 관철동,277.92 , 상담 개,  개,00 대,10000 만원, 429 , 00 ,19000,-선택사항- ,-선택사항-     
2403,서울 송파구 00동,278 ,  개,  개,00 대,3500 만원, 350 , 사용량에 따라 부과 ,1억4500,-선택사항- ,-선택사항-     
2404,서울 중구 00동,346 , 상담 개,  개,00 대,5000 만원, 396 , 00 ,16500,-선택사항- ,-선택사항-     
2405,서울 중구 00동,429 , 60 개, 0 개,00 대,1억 만원, 600 , 별도 ,2억,-선택사항- ,-선택사항-     
2406,서울 영등포구 00동,418 , 40 개, 40 개,00 대,4천 만원, 490 , 50 ,3억2천,-선택사항- ,-선택사항-     
